source_whois_id,source_character_id,source_character_name,whois_descriptor,whois_text_excerpt,mentioned_name,mention_type,heading,evidence_excerpt,confidence,matched_known_character
whois_he_1781578845,,he,Maia,"David thinks David is very bizarre, and
    he is a Maia.
Last login 4 years, 1 month, and
    13 days ago.

Player of:
Zorcs!: Zerabethulh, Mortie.
Torcs!: Draaz, Zimar, Zé, Drimdul.
Troll!: Pete.
WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.
!>eat david
You can't find a david.",Zé,comma_name_list,,"Torcs!: Draaz, Zimar, Zé, Drimdul.",high,yes
whois_he_1781578845,,he,Maia,"David thinks David is very bizarre, and
    he is a Maia.
Last login 4 years, 1 month, and
    13 days ago.

Player of:
Zorcs!: Zerabethulh, Mortie.
Torcs!: Draaz, Zimar, Zé, Drimdul.
Troll!: Pete.
WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.
!>eat david
You can't find a david.",Drimdul,comma_name_list,,"Torcs!: Draaz, Zimar, Zé, Drimdul.",high,yes
whois_he_1781578845,,he,Maia,"David thinks David is very bizarre, and
    he is a Maia.
Last login 4 years, 1 month, and
    13 days ago.

Player of:
Zorcs!: Zerabethulh, Mortie.
Torcs!: Draaz, Zimar, Zé, Drimdul.
Troll!: Pete.
WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.
!>eat david
You can't find a david.",Deavon,comma_name_list,,"WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.",high,yes
whois_he_1781578845,,he,Maia,"David thinks David is very bizarre, and
    he is a Maia.
Last login 4 years, 1 month, and
    13 days ago.

Player of:
Zorcs!: Zerabethulh, Mortie.
Torcs!: Draaz, Zimar, Zé, Drimdul.
Troll!: Pete.
WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.
!>eat david
You can't find a david.",Trassel,comma_name_list,,"WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.",high,yes
whois_he_1781578845,,he,Maia,"David thinks David is very bizarre, and
    he is a Maia.
Last login 4 years, 1 month, and
    13 days ago.

Player of:
Zorcs!: Zerabethulh, Mortie.
Torcs!: Draaz, Zimar, Zé, Drimdul.
Troll!: Pete.
WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.
!>eat david
You can't find a david.",Regin,comma_name_list,,"WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.",high,yes
whois_he_1781578845,,he,Maia,"David thinks David is very bizarre, and
    he is a Maia.
Last login 4 years, 1 month, and
    13 days ago.

Player of:
Zorcs!: Zerabethulh, Mortie.
Torcs!: Draaz, Zimar, Zé, Drimdul.
Troll!: Pete.
WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.
!>eat david
You can't find a david.",Rollo,comma_name_list,,"WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.",low,no
whois_he_1781578845,,he,Maia,"David thinks David is very bizarre, and
    he is a Maia.
Last login 4 years, 1 month, and
    13 days ago.

Player of:
Zorcs!: Zerabethulh, Mortie.
Torcs!: Draaz, Zimar, Zé, Drimdul.
Troll!: Pete.
WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.
!>eat david
You can't find a david.",Millen,comma_name_list,,"WhiteMeat!: Tharam, Deavon, Trassel, Regin, Rollo, Millen.",high,yes
whois_dawnborn_1781578851,,Dawnborn,Maia,"Dawnborn, the Maia of Tasteless Objects
    is a Maia (Wright).
Ulaz narrates 'its a saturnalia miracle!'

Cyndane narrates 'stabbing is perfectly suited for trolls'

Dong narrates 'how did the crazed dwarf lug -three- barrels of beer to moria?'

Aurora tells you ""THIS GAME MAKES UP ENOUGH OF MY LIFE THAT IF YOU FUCK IT UP,
I'LL HURT YOU""",Ulaz,quoted_speaker,,Ulaz narrates 'its a saturnalia miracle!',medium,no
whois_dawnborn_1781578851,,Dawnborn,Maia,"Dawnborn, the Maia of Tasteless Objects
    is a Maia (Wright).
Ulaz narrates 'its a saturnalia miracle!'

Cyndane narrates 'stabbing is perfectly suited for trolls'

Dong narrates 'how did the crazed dwarf lug -three- barrels of beer to moria?'

Aurora tells you ""THIS GAME MAKES UP ENOUGH OF MY LIFE THAT IF YOU FUCK IT UP,
I'LL HURT YOU""",Cyndane,quoted_speaker,,Cyndane narrates 'stabbing is perfectly suited for trolls',medium,no
whois_dawnborn_1781578851,,Dawnborn,Maia,"Dawnborn, the Maia of Tasteless Objects
    is a Maia (Wright).
Ulaz narrates 'its a saturnalia miracle!'

Cyndane narrates 'stabbing is perfectly suited for trolls'

Dong narrates 'how did the crazed dwarf lug -three- barrels of beer to moria?'

Aurora tells you ""THIS GAME MAKES UP ENOUGH OF MY LIFE THAT IF YOU FUCK IT UP,
I'LL HURT YOU""",Dong,quoted_speaker,,Dong narrates 'how did the crazed dwarf lug -three- barrels of beer to moria?',medium,no
whois_dawnborn_1781578851,,Dawnborn,Maia,"Dawnborn, the Maia of Tasteless Objects
    is a Maia (Wright).
Ulaz narrates 'its a saturnalia miracle!'

Cyndane narrates 'stabbing is perfectly suited for trolls'

Dong narrates 'how did the crazed dwarf lug -three- barrels of beer to moria?'

Aurora tells you ""THIS GAME MAKES UP ENOUGH OF MY LIFE THAT IF YOU FUCK IT UP,
I'LL HURT YOU""",Aurora,quoted_speaker,,"Aurora tells you ""THIS GAME MAKES UP ENOUGH OF MY LIFE THAT IF YOU FUCK IT UP,",medium,no
whois_degolas_1781578867,,Degolas,Maia,"Degolas back is a Maia (Cartographer)
    [Retired].
Last login 15 years, 10 months, and
    20 days ago from *.net.

White: Jayhawk, Umodetic, Litle, Jacob
Dark: Josten, Voiddweller, Vampiric",Umodetic,comma_name_list,,"White: Jayhawk, Umodetic, Litle, Jacob",low,no
whois_degolas_1781578867,,Degolas,Maia,"Degolas back is a Maia (Cartographer)
    [Retired].
Last login 15 years, 10 months, and
    20 days ago from *.net.

White: Jayhawk, Umodetic, Litle, Jacob
Dark: Josten, Voiddweller, Vampiric",Litle,comma_name_list,,"White: Jayhawk, Umodetic, Litle, Jacob",low,no
whois_degolas_1781578867,,Degolas,Maia,"Degolas back is a Maia (Cartographer)
    [Retired].
Last login 15 years, 10 months, and
    20 days ago from *.net.

White: Jayhawk, Umodetic, Litle, Jacob
Dark: Josten, Voiddweller, Vampiric",Jacob,comma_name_list,,"White: Jayhawk, Umodetic, Litle, Jacob",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Rogrog,heading_name_list,Darkies,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",medium,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Ulthug,heading_name_list,Darkies,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",medium,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Stomper,heading_name_list,Darkies,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",medium,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Stripper,heading_name_list,Darkies,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",medium,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Orthrod,heading_name_list,Darkies,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",medium,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Virsh,heading_name_list,Darkies,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",medium,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Paskmust,heading_name_list,Darkies,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",medium,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Luterin,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Farmin,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Elrindil,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Dumbur,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Alarien,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Galador,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Throdd,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Rilia,comma_name_list,,"Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Ulthug,comma_name_list,,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Stomper,comma_name_list,,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Stripper,comma_name_list,,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Orthrod,comma_name_list,,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Virsh,comma_name_list,,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",low,no
whois_dorien_1781578928,,Dorien,Maia,"Dorien the Arch Illusionist is a Maia
    (Wright) [Retired].
Whities: Utgbald,Luterin,Farmin,Elrindil,Dumbur,Alarien,Galador,Throdd,Rilia
Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust

E-Mail: christian@lindeberg.net
URL: http://www.mume.net

Feel free to mail me suggestions about MUME.NET!",Paskmust,comma_name_list,,"Darkies: Rogrog,Ulthug,Stomper,Stripper,Orthrod,Virsh,Paskmust",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Rockbone,comma_name_list,,"Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Serek,comma_name_list,,"Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Vurm,comma_name_list,,"Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Wezron,comma_name_list,,"Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Zeveron,comma_name_list,,"Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Ignatio,comma_name_list,,"Elf      : Drakin, Ignatio, Justicaros, Resan.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Justicaros,comma_name_list,,"Elf      : Drakin, Ignatio, Justicaros, Resan.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Resan,comma_name_list,,"Elf      : Drakin, Ignatio, Justicaros, Resan.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Lyrom,comma_name_list,,"Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Onzi,comma_name_list,,"Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Tordenskjold,comma_name_list,,"Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Yzgard,comma_name_list,,"Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Fedtmule,comma_name_list,,"Orc      : Debador, Fedtmule, Tzoroz, Zhadow.",low,no
whois_drakiz_1781578955,,Drakiz,Maia,"Drakiz im on a Mume-break is a Maia.
Last login 16 years, 9 months, and
    14 days ago from *.dk.
Player of:
Dwarf    : Curan, Rockbone, Serek, Vurm, Wezron, Zeveron.
Elf      : Drakin, Ignatio, Justicaros, Resan.
HalfElf  : Evan, Hilm, Plup.
Hobbit   : Driz, Friz, Grogdon.
Man      : Bresh, Lyrom, Onzi, Tordenskjold, Yzgard.
BlackN   : Nosfe.
Orc      : Debador, Fedtmule, Tzoroz, Zhadow.
Troll    : Azab, Kaput, Useless.
>>> And a few more lowbies.",Tzoroz,comma_name_list,,"Orc      : Debador, Fedtmule, Tzoroz, Zhadow.",low,no
